cluster,feature_id,n_inside,n_outside,median_inside,median_outside,u_statistic,p_value,effect_rank_biserial,abs_effect,p_value_bh,significant,label,section,direction
0,fast,677,5511,2.056678476550381,-2.0610695989089187,2050791.0,2.39359916705876e-05,0.09934073038292968,0.09934073038292968,8.740263625169108e-05,True,Score total à l'échelle FAST,HETERO-QUESTIONNAIRES,higher
0,cetermpremier_episode,598,4924,0.5199871567917866,0.47877202426672705,1617574.0,7.915062091861981e-05,0.09868937617674955,0.09868937617674955,0.0002738081288237422,True,"Type du premier épisode (sans/avec caractéristiques psychotiques ; EDM, hypomanie, manie, mixte, ne sais pas)",EVALUATION MEDICALE,higher
0,mere_suicide,395,3032,-0.21413470598298678,-0.22423153604824003,657767.5,0.001437428997818871,0.09843943088073215,0.09843943088073215,0.004091579391429306,True,Mère — antécédent de suicide ou tentative,ANTECEDENTS,higher
0,cssrs01,122,1286,0.46691197932087924,-0.41969775574859874,86107.0,0.07428590810758348,0.09765953649644343,0.09765953649644343,0.14360618064647823,False,C-SSRS 1 : Désir d'être mort(e) — souhait de vous endormir et ne jamais vous réveiller,SUICIDE,higher
0,agedebutpremier_episode,743,6492,-1.0337287991771298,-0.20183496821471358,2185606.5,2.7447036209191065e-05,-0.09377790990713075,0.09377790990713075,9.971963406655848e-05,True,"Âge au premier épisode (mood pour BP/DR, psychotique pour SZ)",EVALUATION MEDICALE,lower
0,dysthyro_mhmodify,61,603,-0.09499665459476114,-0.090571802124076,16689.5,0.2332962272468263,-0.09254275072723817,0.09254275072723817,0.34055458426908986,False,Dysthyroïdie — type (hyper/hypo),ANTECEDENTS,lower
0,psqi,785,6483,0.21593257386469222,-0.5529938250031767,2773848.5,3.6383229251421293e-05,0.09010179489522319,0.09010179489522319,0.00013022314232068118,True,Score total,AUTO-QUESTIONNAIRES,higher
0,psqi17,804,6693,-0.2864396309284818,-0.3293735677342535,2931248.0,3.318963107940742e-05,0.08944594225941849,0.08944594225941849,0.00011938359836025653,True,Sous-Score de dysfonctionnement dû au sommeil,AUTO-QUESTIONNAIRES,higher
0,fast27,677,5489,-0.37751248382442615,-0.8430997929313393,2014105.0,0.00035489519202992054,0.08400230029011957,0.08400230029011957,0.001101241304024174,True,Sous-score Fonctionnement cognitif (FAST),HETERO-QUESTIONNAIRES,higher
0,cesevtrouble_humeur_actuel,192,1539,-0.06087682271711392,-0.06368530941707284,160042.0,0.05968816030718078,0.08323857483214203,0.08323857483214203,0.12088106415151736,False,Sévérité de l'épisode actuel,EVALUATION MEDICALE,higher
0,ppartpremier_episode,588,4853,-0.03581634829837707,-0.04040376569483447,1542367.0,0.001312415713240602,0.08101097434646642,0.08101097434646642,0.0037505002398140522,True,Survenue du premier épisode en post-partum (dans les 6 premiers mois),EVALUATION MEDICALE,higher
0,sudose_cigarettes_lt,406,3199,-20.866124069038193,-24.643844137605434,700640.0,0.009491907810698823,0.07890858750502394,0.07890858750502394,0.02342201142366979,True,Nombre de paquets-année (cumul vie),SUBSTANCES,higher
0,ltsg07,50,434,0.4228869483471024,0.4225484598859549,11701.5,0.36349055335912606,0.07847926267281102,0.07847926267281102,0.4839432839783291,False,Existe-t-il un événement particulier déclencheur de la tentative ?,SUICIDE,higher
0,isf05,851,7325,-0.27149013841695846,-0.2716132989732995,3358454.0,0.00020882524425357507,0.0775370473604633,0.0775370473604633,0.0006831703692096596,True,Avez-vous déjà essayé de vous donner la mort ?,SUICIDE,higher
0,empjob,54,574,0.20302373248233652,0.049477023149192334,16658.5,0.3627726948391443,0.0748806297586786,0.0748806297586786,0.4839200338905929,False,Classe professionnelle (code INSEE),SOCIAL,higher
0,agedebut_cigarettes_lt,460,3707,-1.1847471835916359,-0.8709325554971308,790234.0,0.01037674262737693,-0.07315888858915565,0.07315888858915565,0.025091588359844548,True,Âge de début du tabagisme (années),SUBSTANCES,lower
0,fast29,674,5467,-0.16764761109468074,-0.7990449986843808,1976439.0,0.002022236261959263,0.07276461574952808,0.07276461574952808,0.005580445867925753,True,Sous-score Relations interpersonnelles (FAST),HETERO-QUESTIONNAIRES,higher
0,fast26,665,5425,0.916130605653958,-1.4294693410792574,1934246.0,0.0023031621079538174,0.0723098991718929,0.0723098991718929,0.0062759034967168606,True,Sous-score Activité professionnelle (FAST),HETERO-QUESTIONNAIRES,higher
0,qidsr120,692,5681,0.6247598077566838,-0.43276198803121346,2105524.5,0.0022024910722967424,0.0711724916133587,0.0711724916133587,0.006054756826123745,True,Score à l'échelle  QIDS_SR16,AUTO-QUESTIONNAIRES,higher
0,ltsv07,50,389,0.4105069183340071,0.4080815977663115,10377.5,0.4400575116246245,0.06709511568123383,0.06709511568123383,0.5562265400430131,False,Létalité si la méthode = Pendaison,SUICIDE,higher
0,cgi03,282,2265,-1.4075521172927865,-1.2564728338106081,299326.0,0.08530934379605969,-0.06274638736242233,0.06274638736242233,0.15896560712513183,False,Score de l'index thérapeutique CGI,HETERO-QUESTIONNAIRES,lower
0,ltsg02,37,316,-0.7737897033209993,-0.12907070712176538,6209.0,0.5370635639798399,0.06209373930892914,0.06209373930892914,0.6471615945957071,False,Type de médicaments avec effets sédatifs (méthode = médicaments),SUICIDE,higher
0,inflachro_mhmodify,5,42,0.41777460651465237,-0.3110076703273559,111.5,0.835947740585208,0.06190476190476191,0.06190476190476191,0.8888091418280961,False,MICI — type (Crohn / RCH / autre),ANTECEDENTS,higher
0,cgi03a,286,2285,-0.17711386538223284,-0.14536210231485325,307114.5,0.09701771699061867,-0.0601077259720586,0.0601077259720586,0.17579902101307596,False,Effet thérapeutique (CGI),HETERO-QUESTIONNAIRES,lower
0,staya,694,5587,0.045921565168118406,-1.0716215702201453,2049491.0,0.013919342000572045,0.05715305549265515,0.05715305549265515,0.03235911339682826,True,Score à l'echelle STAY-A,AUTO-QUESTIONNAIRES,higher
0,psqi16,807,6693,-0.5230758690577382,-0.815226841406333,2854246.5,0.008196581071590292,0.056883488658460823,0.056883488658460823,0.020364701425291346,True,Sous-Score consommation d'hypnotiques,AUTO-QUESTIONNAIRES,higher
0,ess0109,690,5569,0.23532047175358706,-0.30433383811055137,2029126.5,0.01603108243872135,0.05611888794335096,0.05611888794335096,0.03656300505739917,True,Score total à l'échelle Epworth,AUTO-QUESTIONNAIRES,higher
0,altman,689,5622,-0.9753937669654356,-1.3156245455834692,2044196.5,0.017325553603382955,0.05546192931666449,0.05546192931666449,0.03890178650697477,True,Score à l'échelle Altman,AUTO-QUESTIONNAIRES,higher
0,isf05a,338,2513,0.21275892163545862,0.20030182066693625,447868.0,0.10292210109446728,0.054558897284416874,0.054558897284416874,0.1819380906877747,False,Quand cela est-il arrivé pour la dernière fois ? (item ISF05),SUICIDE,higher
0,ltsg01,49,441,-0.23924936974822808,-0.2268647381689517,10215.5,0.5313777640360531,-0.05451432273589707,0.05451432273589707,0.642451711368004,False,Méthode de la tentative de suicide la plus grave,SUICIDE,lower
0,isf07,354,2719,-0.8466555907532831,-0.8607334268636642,507377.0,0.09630589045754168,0.05426139138059649,0.05426139138059649,0.17579902101307596,False,Combien de fois avez-vous tenté de vous suicider ?,SUICIDE,higher
0,pere_trouble,336,2562,0.19365293401422873,0.14443875422112973,453081.5,0.11602088246793019,0.05265952009218977,0.05265952009218977,0.20067726800075006,False,"Père — troubles psychiatriques (présence ou type, selon thesaurus)",ANTECEDENTS,higher
0,ltsv09,41,279,0.3888628572921542,-0.36006026977903155,6008.0,0.6026046692245035,0.05044147215665706,0.05044147215665706,0.6995142047453522,False,Existe-t-il un événement particulier déclencheur de la tentative ?,SUICIDE,higher
0,mars,848,7061,0.3284140346004909,0.40899860508280206,2844580.5,0.017492133544244087,-0.0498631534364955,0.0498631534364955,0.03915421842875689,True,Score à l'echelle MARS,AUTO-QUESTIONNAIRES,lower
0,hodur_arret_travail_actuel,95,772,0.31626177023750635,0.3105620056323294,38470.0,0.4346089157618451,0.04908644668666495,0.04908644668666495,0.5551629789678693,False,Est-ce un arrêt de travail de longue durée ?,SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,ymrs,896,7539,-1.2074988772988442,-1.4827808448835342,3538967.5,0.019101185648195167,0.047815496323877715,0.047815496323877715,0.04236244547130401,True,Score total YMRS,HETERO-QUESTIONNAIRES,higher
0,csm,622,5126,-0.1790796398104888,0.23092391517472066,1518419.0,0.05255056206186158,-0.047527076514283784,0.047527076514283784,0.10793766014410773,False,Score à l'echelle CSM,AUTO-QUESTIONNAIRES,lower
0,eq5d0206,578,5004,1.240048527766909,2.928074431869078,1377834.5,0.0625372184703626,-0.04724352006284249,0.04724352006284249,0.12490168219356951,False,Votre état de santé aujourd’hui [valeur entre 0 et 100],AUTO-QUESTIONNAIRES,lower
0,fast28,677,5453,-1.0282418713930972,-1.0439019094417972,1932529.0,0.045924629438957545,0.04696424203499716,0.04696424203499716,0.0965218229196695,False,Sous-score Finances (FAST),HETERO-QUESTIONNAIRES,higher
0,hooccur_arret_travail,423,3767,0.37525176263147775,0.3680192236791475,832833.5,0.1258051748395936,0.04532706262735808,0.04532706262735808,0.21301438269092782,False,Le patient a-t-il eu des arrêts de travail au cours des 12 derniers mois ?,SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,hooccur_arret_travail_actuel,468,4006,-0.19490290498243562,-0.195199814142575,979245.5,0.11354347959081491,0.044635504008943894,0.044635504008943894,0.19686315526177264,False,Le patient est-il actuellement en arrêt de travail ?,SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,isf08,347,2640,-0.14983986002399038,-0.1503352038734286,477919.5,0.18807878813131618,0.04340123133350793,0.04340123133350793,0.293062422023581,False,"Existe-t-il des tentatives de suicide violentes (arme à feu, immolation, noyade, saut, pendaison) ?",SUICIDE,higher
0,fast25,678,5488,-0.8483138599307734,-1.1650299171900276,1939951.0,0.06899499275962145,0.042742223311574845,0.042742223311574845,0.13481994531136843,False,Sous-score Autonomie (FAST),HETERO-QUESTIONNAIRES,higher
0,mere_trouble,399,3041,0.08510711683938366,0.08066448791362446,630271.5,0.20594898162593667,0.03888708947640396,0.03888708947640396,0.31251689468750316,False,"Mère — troubles psychiatriques (présence ou type, selon thesaurus)",ANTECEDENTS,higher
0,isf01a,761,5530,-0.0856943368597547,-0.0680122530203191,2023624.0,0.08642056275062404,-0.03827694120945835,0.03827694120945835,0.16062227986812644,False,Quand cela est-il arrivé pour la dernière fois ? (item ISF01),SUICIDE,lower
0,stprof,717,5818,-1.003883406936977,-0.9463759722087444,2007491.0,0.10061494564219904,-0.03752218023898324,0.03752218023898324,0.17873367493687936,False,Statut professionnel actuel,SOCIAL,lower
0,fast30,678,5491,-0.15005270437299423,-0.23763869652801128,1930010.0,0.11710284329742943,0.03683205932582623,0.03683205932582623,0.20088119482238523,False,Sous-score Loisirs (FAST),HETERO-QUESTIONNAIRES,higher
0,cgi03b,162,1481,-0.048569129158908764,-0.05148782513937977,124099.0,0.47048416028175877,0.034494544060152954,0.034494544060152954,0.5844674362263086,False,Effets secondaires (CGI),HETERO-QUESTIONNAIRES,higher
0,hormonal_rporres,65,782,-0.11975139265193507,-0.11966650225053302,24644.5,0.6843597836126385,-0.030316742081447967,0.030316742081447967,0.765932079801761,False,Traitement hormonal en cours,ANTECEDENTS,lower
0,madrs,708,5872,-1.7656579898092648,-2.2542934713874967,2140309.5,0.19687108019247668,0.029644419941809552,0.029644419941809552,0.30349209164000135,False,Score MADRS,HETERO-QUESTIONNAIRES,higher
0,psqi14,802,6672,-0.3194801706891677,-0.334582677348201,2754734.5,0.16978480791018224,0.029625613723485156,0.029625613723485156,0.2677535798186179,False,Sous-Score temps de latence avant sommeil,AUTO-QUESTIONNAIRES,higher
0,pparttrouble_humeur_actuel,210,1706,-0.007700698150005562,-0.007458257513242599,173993.0,0.49712843600528744,-0.028677496790040724,0.028677496790040724,0.6076986195150769,False,Survenue de l'épisode actuel en post-partum (6 derniers mois),EVALUATION MEDICALE,lower
0,lvsbjind,696,5887,-0.2659446437226429,-0.28301213011846027,2106723.5,0.2208469265045797,0.028334153375155546,0.028334153375155546,0.3258889815811422,False,Mode de vie (avec qui le sujet vit / type de logement),SOCIAL,higher
0,hodur_arret_travail,234,2184,-4.799557829330538,-7.5638410055684595,262620.5,0.4847224793440009,0.027756253717792223,0.027756253717792223,0.5970261542857115,False,"Durée cumulée des arrêts de travail (semaines, 12 derniers mois)",SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,cssrs12,50,489,0.9778473878076532,0.28211722778306436,11889.0,0.7490764036596977,-0.027484662576687136,0.027484662576687136,0.815635903382472,False,C-SSRS Intensité : Raisons de l'idéation suicidaire,SUICIDE,lower
0,agefin_cigarettes_lt,105,802,0.6608801060415246,0.5707681620697116,43240.5,0.6529716117490504,0.02696829355183472,0.02696829355183472,0.7411279047010414,False,"Âge de fin du tabagisme (années, si ex-fumeur)",SUBSTANCES,higher
0,pere_suicide,358,2723,-0.1729908347210767,-0.17434810826030112,500121.5,0.42202130349437805,0.026064950545426235,0.026064950545426235,0.5415375334799293,False,Père — antécédent de suicide ou tentative,ANTECEDENTS,higher
0,suncf_cigarettes_lt,872,7437,0.06126139489282911,0.03357432154187312,3326823.5,0.20845516051366408,0.02599557999736013,0.02599557999736013,0.31464108778993555,False,Statut tabagique (non-fumeur / ex-fumeur / fumeur actuel),SUBSTANCES,higher
0,egf,791,6695,-2.2148763667529536,-1.9322572673918543,2580477.0,0.24100915469648032,-0.025452698345558522,0.025452698345558522,0.34780363043025003,False,Score à l'échelle EGF,HETERO-QUESTIONNAIRES,lower
0,isf09,345,2614,-0.23106210589110548,-0.23435895131322249,462224.0,0.44831077185900814,0.025080114877526816,0.025080114877526816,0.563702066180979,False,Existe-t-il des tentatives de suicide graves (passage en réanimation) ?,SUICIDE,higher
0,cgi01,852,7277,0.3698407314463348,0.17834329616830447,3177118.5,0.23410183731913925,0.024876274273371468,0.024876274273371468,0.34055458426908986,False,Gravité de la maladie (CGI sévérité),HETERO-QUESTIONNAIRES,higher
0,cssrs09,52,492,-0.37421939925488545,-0.3644047260447878,12496.0,0.7839779188859864,-0.02313946216385243,0.02313946216385243,0.8442816860304946,False,C-SSRS Intensité : Durée des pensées suicidaires,SUICIDE,lower
0,isf02a,687,4952,-0.13743563567291783,-0.13320065603179843,1662050.5,0.3298800954752783,-0.02290489426294462,0.02290489426294462,0.44496886012803394,False,Quand cela est-il arrivé pour la dernière fois ? (item ISF02),SUICIDE,lower
0,agedebut_hospitalisation,603,5083,0.6854589720842768,0.5863548430998122,1567626.5,0.3570541145447206,0.02290469092011249,0.02290469092011249,0.47717213459488533,False,Âge à la première hospitalisation psychiatrique,SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,cssrs05,48,428,-0.2807142158772518,-0.27883993535444335,10505.5,0.7965241612138765,0.02273169781931461,0.02273169781931461,0.8529329088191308,False,C-SSRS 5 : Idéation suicidaire active avec scénario précis et intention,SUICIDE,higher
0,remisc,528,4356,0.31457316455296813,0.31587551895163757,1128216.0,0.47683337506036527,-0.01892895901160363,0.01892895901160363,0.5894042194782704,False,Rémission complète entre les épisodes,EVALUATION MEDICALE,lower
0,isf04a,477,3311,0.46466124655187313,0.44453603290767485,803917.0,0.5235902907616286,0.018037201450979534,0.018037201450979534,0.6351607050682172,False,Quand cela est-il arrivé pour la dernière fois ? (item ISF04),SUICIDE,higher
0,isf03a,672,4877,-0.20108056527825546,-0.19529407710947644,1609923.0,0.46025905040786297,-0.017544084478162802,0.017544084478162802,0.5747276225300257,False,Quand cela est-il arrivé pour la dernière fois ? (item ISF03),SUICIDE,lower
0,mathys31,645,5194,-0.3290292734447924,-0.3290292734447924,1704132.5,0.4716051490776966,0.017353057941035033,0.017353057941035033,0.5848550991135071,False,Score Perception sensorielle à la MATHYS,AUTO-QUESTIONNAIRES,higher
0,ltsv01,40,287,0.03536656791179427,0.028052482622079378,5826.0,0.8786851219528389,0.01498257839721262,0.01498257839721262,0.9220454908155333,False,Méthode de la tentative de suicide la plus violente,SUICIDE,higher
0,nboccur_hospitalisation_lt,717,6037,-0.6902685299936508,-0.6864916358248792,2192866.0,0.5623088932620858,0.013215344057992962,0.013215344057992962,0.6708734815651617,False,Nombre total d'hospitalisations psychiatriques (vie entière),SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,jobclas,253,2172,0.17664924964442763,0.17843767548427658,271308.5,0.7434840316426706,-0.012554684485984069,0.012554684485984069,0.8132208091946307,False,Emploi temps plein (Y/N),SOCIAL,lower
0,isf08a,81,543,-0.20401488565817338,-0.2043878492750184,22230.0,0.8750456220803167,0.010845099242889233,0.010845099242889233,0.9214259296285648,False,Nombre de tentatives de suicide violentes,SUICIDE,higher
0,mathys32,645,5215,0.6422728222238341,0.9005069823067533,1664181.0,0.6631250562962178,-0.010498338870431945,0.010498338870431945,0.750296425199007,False,Score Interaction personnelle à la MATHYS,AUTO-QUESTIONNAIRES,lower
0,psqi11,795,6618,-0.5312024092084333,-0.5214452063103416,2603067.5,0.6284764840203954,-0.01048693196181183,0.01048693196181183,0.7212515840424537,False,Sous-Score efficience sommeil (temps effectif/temps au lit),AUTO-QUESTIONNAIRES,lower
0,psqi12,801,6667,-0.3183898644501546,-0.31577842126945893,2697691.5,0.632646279156819,0.010320832272993075,0.010320832272993075,0.7237393351746522,False,Sous-Score durée de sommeil,AUTO-QUESTIONNAIRES,higher
0,edulevel,609,5319,0.5930839364722154,0.5872140743879619,1635366.0,0.694176706293504,0.009712370468540676,0.009712370468540676,0.7709520102153662,False,Niveau d'éducation (années / dernier grade obtenu),SOCIAL,higher
0,maristat,732,6153,-0.14031866830076511,-0.14827020804360957,2270486.5,0.7161027681773913,0.008209820790249456,0.008209820790249456,0.7904462616675633,False,Statut marital,SOCIAL,higher
0,hodur_hospitalisation_lt,502,4414,-1.4427326878618003,-1.7184469705252954,1115746.0,0.7949354553295492,0.007069140745581404,0.007069140745581404,0.8529329088191308,False,"Durée totale des hospitalisations psychiatriques (vie entière, mois)",SOIN SUIVI HOSP ARRET TRAVAIL,higher
0,chrontrouble_humeur_actuel,174,1415,-0.3225035324073702,-0.3104008444023784,122245.0,0.8803812160107857,-0.006985906340116199,0.006985906340116199,0.9224864046026059,False,Chronicité de l'épisode actuel (> 2 ans),EVALUATION MEDICALE,lower
0,mathys30,645,5200,0.97569056261516,1.6440666843071021,1666541.0,0.7958424887307,-0.006236732259988109,0.006236732259988109,0.8529329088191308,False,Score Motivation à la MATHYS,AUTO-QUESTIONNAIRES,lower
0,cgi02,277,2179,-0.42814226372460484,-0.36208784029067376,300168.0,0.8839243524911303,-0.005379541836002644,0.005379541836002644,0.9248586206238599,False,Amélioration globale (CGI amélioration),HETERO-QUESTIONNAIRES,lower
0,cssrs08,53,498,-0.0037589590106090753,0.0664775081339779,13267.5,0.9493454271804166,0.005342123209820304,0.005342123209820304,0.9599674739180997,False,C-SSRS Intensité : Fréquence des pensées suicidaires,SUICIDE,higher
0,mathys,643,5178,1.5355949558070705,2.0746620872772183,1656733.5,0.8423613636967769,-0.004801688204732701,0.004801688204732701,0.8930018562357328,False,Score total à la MATHYS,AUTO-QUESTIONNAIRES,lower
0,cssrs04,48,430,-0.4367419715204605,-0.43629939601534756,10281.0,0.9661659818746333,-0.0037790697674419116,0.0037790697674419116,0.9742510528526638,False,C-SSRS 4 : Idéation suicidaire active avec intention de passage à l'acte (sans scénario),SUICIDE,lower
0,saison,541,4411,-0.2782745824672514,-0.27911989359510403,1189744.5,0.9129567717587785,-0.0028755199884678007,0.0028755199884678007,0.9383280577011083,False,Caractère saisonnier des épisodes,EVALUATION MEDICALE,lower
0,agetrt,726,6425,-0.008247140724702007,0.013419407127749139,2325872.5,0.90335888454826,-0.0027451737037871293,0.0027451737037871293,0.9343754986100028,False,Âge du patient au premier traitement psychotrope/antipsychotique,EVALUATION MEDICALE,lower
0,fagers,379,3021,-0.08830633131355992,0.19684982962427444,571242.5,0.9452749174988522,-0.0021607760627236905,0.0021607760627236905,0.9571901475513587,False,Score total,AUTO-QUESTIONNAIRES,lower
0,mathys29,645,5199,-0.37122636968951284,-0.383275553486083,1678180.5,0.9703439538457097,0.0008964156792228284,0.0008964156792228284,0.9760422779808949,False,Score Emotion à la MATHYS,AUTO-QUESTIONNAIRES,higher
